section,blade,x_m,radius_m,z_m
3,2,-0.022011,-0.015215,0.000497
3,2,-0.021853,-0.015489,0.000653
3,2,-0.021715,-0.015729,0.000804
3,2,-0.021597,-0.015932,0.000949
3,2,-0.021502,-0.016098,0.001087
3,2,-0.021429,-0.016224,0.001219
3,2,-0.021380,-0.016309,0.001344
3,2,-0.021355,-0.016352,0.001462
4,2,-0.025112,-0.018734,0.001482
4,2,-0.025136,-0.018694,0.001587
4,2,-0.025184,-0.018609,0.001677
4,2,-0.025258,-0.018481,0.001753
4,2,-0.025357,-0.018310,0.001813
4,2,-0.025481,-0.018096,0.001856
4,2,-0.025627,-0.017842,0.001881
4,2,-0.025796,-0.017549,0.001884
4,2,-0.025986,-0.017220,0.001866
4,2,-0.026196,-0.016857,0.001825
4,2,-0.026423,-0.016464,0.001758
4,2,-0.026666,-0.016043,0.001666
4,2,-0.026923,-0.015598,0.001546
4,2,-0.027191,-0.015133,0.001400
4,2,-0.027469,-0.014652,0.001226
4,2,-0.027754,-0.014158,0.001026
4,2,-0.028044,-0.013656,0.000799
4,2,-0.028337,-0.013149,0.000549
4,2,-0.028627,-0.012647,0.000282
4,2,-0.028916,-0.012145,0.000002
4,2,-0.029205,-0.011646,-0.000290
4,2,-0.029489,-0.011153,-0.000591
4,2,-0.029769,-0.010669,-0.000899
4,2,-0.030042,-0.010197,-0.001210
4,2,-0.030306,-0.009739,-0.001521
4,2,-0.030560,-0.009299,-0.001830
4,2,-0.030803,-0.008878,-0.002135
4,2,-0.031032,-0.008480,-0.002431
4,2,-0.031248,-0.008107,-0.002717
4,2,-0.031449,-0.007759,-0.002988
4,2,-0.031633,-0.007440,-0.003244
4,2,-0.031800,-0.007150,-0.003481
4,2,-0.031950,-0.006891,-0.003697
4,2,-0.032080,-0.006665,-0.003888
4,2,-0.032192,-0.006472,-0.004055
4,2,-0.032284,-0.006313,-0.004193
4,2,-0.032356,-0.006188,-0.004303
4,2,-0.032407,-0.006099,-0.004382
4,2,-0.032438,-0.006046,-0.004430
4,2,-0.032448,-0.006028,-0.004446
4,2,-0.032436,-0.006049,-0.004436
4,2,-0.032400,-0.006112,-0.004408
4,2,-0.032339,-0.006217,-0.004361
4,2,-0.032255,-0.006362,-0.004295
4,2,-0.032148,-0.006547,-0.004211
4,2,-0.032019,-0.006771,-0.004111
4,2,-0.031869,-0.007032,-0.003994
4,2,-0.031698,-0.007328,-0.003862
4,2,-0.031508,-0.007657,-0.003716
4,2,-0.031300,-0.008017,-0.003558
4,2,-0.031075,-0.008406,-0.003388
4,2,-0.030836,-0.008821,-0.003207
4,2,-0.030583,-0.009259,-0.003019
4,2,-0.030318,-0.009718,-0.002823
4,2,-0.030043,-0.010194,-0.002622
4,2,-0.029760,-0.010685,-0.002416
4,2,-0.029470,-0.011186,-0.002208
4,2,-0.029176,-0.011696,-0.001997
4,2,-0.028879,-0.012210,-0.001786
4,2,-0.028582,-0.012725,-0.001574
4,2,-0.028286,-0.013237,-0.001363
4,2,-0.027993,-0.013744,-0.001153
4,2,-0.027710,-0.014234,-0.000952
4,2,-0.027433,-0.014714,-0.000758
4,2,-0.027164,-0.015180,-0.000571
4,2,-0.026905,-0.015629,-0.000391
4,2,-0.026658,-0.016058,-0.000218
4,2,-0.026423,-0.016464,-0.000050
4,2,-0.026203,-0.016845,0.000113
4,2,-0.025999,-0.017198,0.000271
4,2,-0.025814,-0.017520,0.000424
4,2,-0.025647,-0.017808,0.000572
4,2,-0.025501,-0.018061,0.000716
4,2,-0.025376,-0.018277,0.000856
4,2,-0.025274,-0.018453,0.000992
4,2,-0.025196,-0.018588,0.001122
4,2,-0.025143,-0.018681,0.001247
4,2,-0.025115,-0.018730,0.001367
5,2,-0.028916,-0.021036,0.001368
5,2,-0.028938,-0.020998,0.001476
5,2,-0.028986,-0.020916,0.001571
5,2,-0.029059,-0.020788,0.001653
5,2,-0.029158,-0.020617,0.001721
5,2,-0.029282,-0.020402,0.001773
5,2,-0.029430,-0.020146,0.001807
5,2,-0.029600,-0.019851,0.001823
5,2,-0.029793,-0.019517,0.001818
5,2,-0.030005,-0.019149,0.001791
5,2,-0.030236,-0.018750,0.001740
5,2,-0.030483,-0.018322,0.001664
5,2,-0.030745,-0.017868,0.001561
5,2,-0.031019,-0.017394,0.001432
5,2,-0.031303,-0.016902,0.001276
5,2,-0.031594,-0.016397,0.001094
5,2,-0.031891,-0.015883,0.000885
5,2,-0.032192,-0.015362,0.000653
5,2,-0.032489,-0.014847,0.000404
5,2,-0.032787,-0.014331,0.000141
5,2,-0.033083,-0.013818,-0.000134
5,2,-0.033376,-0.013311,-0.000418
5,2,-0.033664,-0.012812,-0.000709
5,2,-0.033945,-0.012325,-0.001004
5,2,-0.034218,-0.011853,-0.001300
5,2,-0.034480,-0.011399,-0.001595
5,2,-0.034731,-0.010965,-0.001885
5,2,-0.034968,-0.010553,-0.002168
5,2,-0.035191,-0.010167,-0.002442
5,2,-0.035399,-0.009807,-0.002702
5,2,-0.035590,-0.009477,-0.002948
5,2,-0.035763,-0.009177,-0.003175
5,2,-0.035918,-0.008909,-0.003383
5,2,-0.036053,-0.008674,-0.003567
5,2,-0.036169,-0.008474,-0.003727
5,2,-0.036264,-0.008309,-0.003861
5,2,-0.036338,-0.008180,-0.003967
5,2,-0.036392,-0.008087,-0.004043
5,2,-0.036424,-0.008032,-0.004089
5,2,-0.036435,-0.008013,-0.004105
5,2,-0.036422,-0.008035,-0.004096
5,2,-0.036385,-0.008099,-0.004070
5,2,-0.036323,-0.008207,-0.004026
5,2,-0.036237,-0.008356,-0.003966
5,2,-0.036127,-0.008546,-0.003889
5,2,-0.035995,-0.008775,-0.003797
5,2,-0.035841,-0.009042,-0.003689
5,2,-0.035666,-0.009345,-0.003568
5,2,-0.035471,-0.009682,-0.003434
5,2,-0.035258,-0.010051,-0.003288
5,2,-0.035028,-0.010449,-0.003132
5,2,-0.034783,-0.010874,-0.002967
5,2,-0.034524,-0.011323,-0.002794
5,2,-0.034253,-0.011792,-0.002615
5,2,-0.033972,-0.012280,-0.002431
5,2,-0.033682,-0.012782,-0.002243
5,2,-0.033385,-0.013295,-0.002053
5,2,-0.033084,-0.013816,-0.001861
5,2,-0.032781,-0.014342,-0.001668
5,2,-0.032476,-0.014869,-0.001475
5,2,-0.032174,-0.015394,-0.001283
5,2,-0.031874,-0.015912,-0.001092
5,2,-0.031585,-0.016414,-0.000908
5,2,-0.031301,-0.016904,-0.000731
5,2,-0.031026,-0.017381,-0.000562
5,2,-0.030761,-0.017840,-0.000398
5,2,-0.030508,-0.018279,-0.000240
5,2,-0.030268,-0.018695,-0.000087
5,2,-0.030043,-0.019085,0.000062
5,2,-0.029834,-0.019446,0.000207
5,2,-0.029644,-0.019776,0.000348
5,2,-0.029473,-0.020072,0.000487
5,2,-0.029322,-0.020332,0.000622
5,2,-0.029194,-0.020555,0.000755
5,2,-0.029089,-0.020737,0.000884
5,2,-0.029008,-0.020877,0.001010
5,2,-0.028951,-0.020975,0.001133
5,2,-0.028921,-0.021028,0.001253
6,2,-0.032757,-0.023274,0.001249
6,2,-0.032777,-0.023239,0.001356
6,2,-0.032823,-0.023160,0.001453
6,2,-0.032894,-0.023035,0.001538
6,2,-0.032992,-0.022867,0.001610
6,2,-0.033114,-0.022655,0.001668
6,2,-0.033260,-0.022401,0.001711
6,2,-0.033430,-0.022108,0.001736
6,2,-0.033621,-0.021777,0.001742
6,2,-0.033832,-0.021411,0.001727
6,2,-0.034062,-0.021012,0.001689
6,2,-0.034309,-0.020585,0.001628
6,2,-0.034571,-0.020132,0.001541
6,2,-0.034845,-0.019657,0.001429
6,2,-0.035129,-0.019165,0.001291
6,2,-0.035422,-0.018658,0.001127
6,2,-0.035720,-0.018141,0.000937
6,2,-0.036022,-0.017618,0.000724
6,2,-0.036321,-0.017100,0.000494
6,2,-0.036621,-0.016580,0.000251
6,2,-0.036920,-0.016063,-0.000005
6,2,-0.037215,-0.015551,-0.000269
6,2,-0.037506,-0.015048,-0.000541
6,2,-0.037790,-0.014556,-0.000817
6,2,-0.038065,-0.014080,-0.001095
6,2,-0.038330,-0.013620,-0.001372
6,2,-0.038584,-0.013181,-0.001645
6,2,-0.038824,-0.012765,-0.001913
6,2,-0.039050,-0.012374,-0.002171
6,2,-0.039260,-0.012010,-0.002417
6,2,-0.039453,-0.011675,-0.002649
6,2,-0.039629,-0.011370,-0.002865
6,2,-0.039786,-0.011099,-0.003061
6,2,-0.039923,-0.010861,-0.003237
6,2,-0.040041,-0.010657,-0.003389
6,2,-0.040137,-0.010490,-0.003516
6,2,-0.040213,-0.010359,-0.003616
6,2,-0.040267,-0.010265,-0.003689
6,2,-0.040300,-0.010208,-0.003733
6,2,-0.040311,-0.010189,-0.003747
6,2,-0.040298,-0.010211,-0.003739
6,2,-0.040261,-0.010276,-0.003715
6,2,-0.040199,-0.010384,-0.003676
6,2,-0.040112,-0.010533,-0.003621
6,2,-0.040002,-0.010724,-0.003550
6,2,-0.039870,-0.010954,-0.003466
6,2,-0.039715,-0.011222,-0.003368
6,2,-0.039539,-0.011526,-0.003258
6,2,-0.039344,-0.011865,-0.003135
6,2,-0.039130,-0.012235,-0.003003
6,2,-0.038899,-0.012635,-0.002861
6,2,-0.038653,-0.013061,-0.002711
6,2,-0.038393,-0.013511,-0.002554
6,2,-0.038121,-0.013982,-0.002391
6,2,-0.037839,-0.014471,-0.002224
6,2,-0.037548,-0.014975,-0.002054
6,2,-0.037251,-0.015490,-0.001882
6,2,-0.036949,-0.016013,-0.001709
6,2,-0.036644,-0.016541,-0.001535
6,2,-0.036339,-0.017069,-0.001361
6,2,-0.036035,-0.017596,-0.001187
6,2,-0.035735,-0.018116,-0.001014
6,2,-0.035444,-0.018619,-0.000848
6,2,-0.035160,-0.019111,-0.000690
6,2,-0.034884,-0.019590,-0.000537
6,2,-0.034618,-0.020050,-0.000390
6,2,-0.034363,-0.020491,-0.000248
6,2,-0.034122,-0.020908,-0.000111
6,2,-0.033896,-0.021300,0.000024
6,2,-0.033687,-0.021663,0.000155
6,2,-0.033495,-0.021994,0.000284
6,2,-0.033323,-0.022293,0.000411
6,2,-0.033172,-0.022555,0.000536
6,2,-0.033042,-0.022779,0.000660
6,2,-0.032936,-0.022964,0.000782
6,2,-0.032853,-0.023107,0.000902
6,2,-0.032795,-0.023207,0.001020
6,2,-0.032763,-0.023263,0.001136
7,2,-0.036633,-0.025450,0.001124
7,2,-0.036651,-0.025418,0.001229
7,2,-0.036695,-0.025343,0.001325
7,2,-0.036764,-0.025223,0.001411
7,2,-0.036858,-0.025060,0.001486
7,2,-0.036977,-0.024855,0.001548
7,2,-0.037119,-0.024608,0.001596
7,2,-0.037284,-0.024322,0.001629
7,2,-0.037471,-0.023998,0.001644
7,2,-0.037678,-0.023640,0.001640
7,2,-0.037903,-0.023250,0.001614
7,2,-0.038145,-0.022831,0.001567
7,2,-0.038401,-0.022387,0.001495
7,2,-0.038671,-0.021921,0.001399
7,2,-0.038950,-0.021436,0.001279
7,2,-0.039238,-0.020938,0.001133
7,2,-0.039532,-0.020428,0.000964
7,2,-0.039830,-0.019913,0.000771
7,2,-0.040125,-0.019401,0.000562
7,2,-0.040422,-0.018888,0.000339
7,2,-0.040717,-0.018377,0.000106
7,2,-0.041009,-0.017870,-0.000138
7,2,-0.041296,-0.017372,-0.000388
7,2,-0.041577,-0.016886,-0.000643
7,2,-0.041850,-0.016414,-0.000900
7,2,-0.042113,-0.015959,-0.001157
7,2,-0.042364,-0.015523,-0.001410
7,2,-0.042602,-0.015110,-0.001659
7,2,-0.042827,-0.014722,-0.001899
7,2,-0.043035,-0.014361,-0.002129
7,2,-0.043227,-0.014028,-0.002345
7,2,-0.043402,-0.013726,-0.002547
7,2,-0.043558,-0.013456,-0.002730
7,2,-0.043694,-0.013219,-0.002894
7,2,-0.043811,-0.013017,-0.003036
7,2,-0.043907,-0.012850,-0.003155
7,2,-0.043983,-0.012720,-0.003249
7,2,-0.044037,-0.012626,-0.003317
7,2,-0.044069,-0.012570,-0.003359
7,2,-0.044080,-0.012551,-0.003372
7,2,-0.044068,-0.012573,-0.003365
7,2,-0.044031,-0.012637,-0.003344
7,2,-0.043969,-0.012743,-0.003308
7,2,-0.043884,-0.012890,-0.003258
7,2,-0.043776,-0.013078,-0.003195
7,2,-0.043645,-0.013304,-0.003119
7,2,-0.043493,-0.013569,-0.003031
7,2,-0.043320,-0.013868,-0.002932
7,2,-0.043127,-0.014202,-0.002822
7,2,-0.042917,-0.014566,-0.002703
7,2,-0.042689,-0.014960,-0.002575
7,2,-0.042447,-0.015380,-0.002441
7,2,-0.042191,-0.015823,-0.002300
7,2,-0.041923,-0.016287,-0.002155
7,2,-0.041645,-0.016768,-0.002006
7,2,-0.041359,-0.017264,-0.001854
7,2,-0.041066,-0.017772,-0.001701
7,2,-0.040769,-0.018287,-0.001546
7,2,-0.040469,-0.018806,-0.001391
7,2,-0.040168,-0.019326,-0.001236
7,2,-0.039869,-0.019845,-0.001082
7,2,-0.039573,-0.020357,-0.000928
7,2,-0.039287,-0.020852,-0.000781
7,2,-0.039007,-0.021337,-0.000640
7,2,-0.038736,-0.021808,-0.000505
7,2,-0.038474,-0.022262,-0.000375
7,2,-0.038223,-0.022695,-0.000250
7,2,-0.037986,-0.023107,-0.000128
7,2,-0.037763,-0.023492,-0.000008
7,2,-0.037557,-0.023850,0.000109
7,2,-0.037368,-0.024177,0.000225
7,2,-0.037198,-0.024472,0.000340
7,2,-0.037048,-0.024731,0.000454
7,2,-0.036920,-0.024953,0.000567
7,2,-0.036814,-0.025136,0.000680
7,2,-0.036732,-0.025279,0.000792
7,2,-0.036674,-0.025379,0.000904
7,2,-0.036641,-0.025436,0.001014
8,2,-0.040535,-0.027582,0.001004
8,2,-0.040551,-0.027554,0.001105
8,2,-0.040592,-0.027483,0.001198
8,2,-0.040657,-0.027369,0.001284
8,2,-0.040747,-0.027213,0.001359
8,2,-0.040861,-0.027016,0.001424
8,2,-0.040998,-0.026779,0.001476
8,2,-0.041157,-0.026503,0.001515
8,2,-0.041337,-0.026191,0.001537
8,2,-0.041537,-0.025846,0.001541
8,2,-0.041755,-0.025469,0.001526
8,2,-0.041989,-0.025063,0.001490
8,2,-0.042237,-0.024633,0.001432
8,2,-0.042498,-0.024181,0.001351
8,2,-0.042769,-0.023712,0.001247
8,2,-0.043049,-0.023228,0.001119
8,2,-0.043334,-0.022733,0.000969
8,2,-0.043624,-0.022231,0.000796
8,2,-0.043911,-0.021733,0.000607
8,2,-0.044200,-0.021234,0.000406
8,2,-0.044487,-0.020736,0.000193
8,2,-0.044772,-0.020242,-0.000029
8,2,-0.045053,-0.019757,-0.000257
8,2,-0.045327,-0.019282,-0.000491
8,2,-0.045593,-0.018821,-0.000726
8,2,-0.045849,-0.018377,-0.000962
8,2,-0.046095,-0.017952,-0.001196
8,2,-0.046328,-0.017548,-0.001425
8,2,-0.046547,-0.017169,-0.001646
8,2,-0.046751,-0.016815,-0.001858
8,2,-0.046939,-0.016490,-0.002059
8,2,-0.047109,-0.016194,-0.002245
8,2,-0.047262,-0.015930,-0.002415
8,2,-0.047396,-0.015698,-0.002567
8,2,-0.047510,-0.015500,-0.002699
8,2,-0.047604,-0.015337,-0.002810
8,2,-0.047678,-0.015209,-0.002897
8,2,-0.047731,-0.015118,-0.002960
8,2,-0.047763,-0.015062,-0.002998
8,2,-0.047773,-0.015044,-0.003011
8,2,-0.047761,-0.015065,-0.003005
8,2,-0.047726,-0.015127,-0.002985
8,2,-0.047666,-0.015230,-0.002953
8,2,-0.047583,-0.015373,-0.002909
8,2,-0.047478,-0.015555,-0.002853
8,2,-0.047351,-0.015776,-0.002785
8,2,-0.047203,-0.016032,-0.002706
8,2,-0.047035,-0.016323,-0.002617
8,2,-0.046848,-0.016647,-0.002519
8,2,-0.046643,-0.017001,-0.002413
8,2,-0.046423,-0.017383,-0.002300
8,2,-0.046187,-0.017791,-0.002180
8,2,-0.045939,-0.018222,-0.002055
8,2,-0.045679,-0.018672,-0.001926
8,2,-0.045409,-0.019140,-0.001794
8,2,-0.045131,-0.019622,-0.001660
8,2,-0.044846,-0.020114,-0.001524
8,2,-0.044558,-0.020614,-0.001387
8,2,-0.044266,-0.021119,-0.001250
8,2,-0.043975,-0.021624,-0.001114
8,2,-0.043684,-0.022127,-0.000978
8,2,-0.043397,-0.022624,-0.000842
8,2,-0.043119,-0.023106,-0.000712
8,2,-0.042847,-0.023577,-0.000588
8,2,-0.042583,-0.024034,-0.000470
8,2,-0.042329,-0.024474,-0.000356
8,2,-0.042085,-0.024896,-0.000246
8,2,-0.041855,-0.025295,-0.000139
8,2,-0.041638,-0.025670,-0.000033
8,2,-0.041438,-0.026018,0.000070
8,2,-0.041254,-0.026336,0.000174
8,2,-0.041089,-0.026622,0.000276
8,2,-0.040943,-0.026875,0.000379
8,2,-0.040818,-0.027092,0.000482
8,2,-0.040714,-0.027271,0.000586
8,2,-0.040634,-0.027411,0.000690
8,2,-0.040576,-0.027510,0.000794
8,2,-0.040543,-0.027567,0.000899
9,2,-0.044460,-0.029673,0.000884
9,2,-0.044474,-0.029648,0.000979
9,2,-0.044513,-0.029582,0.001068
9,2,-0.044574,-0.029475,0.001150
9,2,-0.044659,-0.029328,0.001225
9,2,-0.044767,-0.029142,0.001289
9,2,-0.044897,-0.028917,0.001344
9,2,-0.045048,-0.028655,0.001385
9,2,-0.045219,-0.028359,0.001412
9,2,-0.045409,-0.028030,0.001424
9,2,-0.045616,-0.027670,0.001417
9,2,-0.045839,-0.027284,0.001392
9,2,-0.046076,-0.026874,0.001346
9,2,-0.046325,-0.026442,0.001279
9,2,-0.046585,-0.025993,0.001191
9,2,-0.046852,-0.025530,0.001080
9,2,-0.047125,-0.025056,0.000948
9,2,-0.047403,-0.024576,0.000795
9,2,-0.047679,-0.024098,0.000628
9,2,-0.047955,-0.023619,0.000448
9,2,-0.048231,-0.023141,0.000258
9,2,-0.048505,-0.022667,0.000059
9,2,-0.048774,-0.022201,-0.000147
9,2,-0.049038,-0.021744,-0.000358
9,2,-0.049294,-0.021301,-0.000571
9,2,-0.049540,-0.020874,-0.000785
9,2,-0.049777,-0.020464,-0.000996
9,2,-0.050001,-0.020076,-0.001204
9,2,-0.050212,-0.019710,-0.001406
9,2,-0.050409,-0.019370,-0.001599
9,2,-0.050590,-0.019056,-0.001781
9,2,-0.050754,-0.018771,-0.001951
9,2,-0.050901,-0.018516,-0.002107
9,2,-0.051030,-0.018293,-0.002245
9,2,-0.051141,-0.018102,-0.002366
9,2,-0.051232,-0.017944,-0.002467
9,2,-0.051303,-0.017821,-0.002547
9,2,-0.051354,-0.017733,-0.002605
9,2,-0.051385,-0.017679,-0.002640
9,2,-0.051395,-0.017662,-0.002651
9,2,-0.051383,-0.017681,-0.002646
9,2,-0.051349,-0.017741,-0.002629
9,2,-0.051292,-0.017839,-0.002600
9,2,-0.051213,-0.017976,-0.002561
9,2,-0.051112,-0.018151,-0.002511
9,2,-0.050991,-0.018362,-0.002451
9,2,-0.050849,-0.018607,-0.002381
9,2,-0.050688,-0.018886,-0.002303
9,2,-0.050509,-0.019196,-0.002216
9,2,-0.050313,-0.019535,-0.002122
9,2,-0.050102,-0.019900,-0.002022
9,2,-0.049877,-0.020291,-0.001917
9,2,-0.049639,-0.020703,-0.001807
9,2,-0.049390,-0.021134,-0.001694
9,2,-0.049132,-0.021581,-0.001578
9,2,-0.048866,-0.022042,-0.001460
9,2,-0.048594,-0.022514,-0.001341
9,2,-0.048317,-0.022992,-0.001222
9,2,-0.048039,-0.023475,-0.001103
9,2,-0.047759,-0.023958,-0.000983
9,2,-0.047481,-0.024440,-0.000865
9,2,-0.047206,-0.024916,-0.000746
9,2,-0.046940,-0.025377,-0.000633
9,2,-0.046680,-0.025828,-0.000526
9,2,-0.046427,-0.026266,-0.000424
9,2,-0.046184,-0.026687,-0.000326
9,2,-0.045951,-0.027091,-0.000231
9,2,-0.045730,-0.027473,-0.000138
9,2,-0.045523,-0.027832,-0.000047
9,2,-0.045330,-0.028166,0.000043
9,2,-0.045154,-0.028471,0.000133
9,2,-0.044996,-0.028746,0.000223
9,2,-0.044855,-0.028988,0.000314
9,2,-0.044735,-0.029196,0.000406
9,2,-0.044636,-0.029369,0.000499
9,2,-0.044558,-0.029504,0.000594
9,2,-0.044502,-0.029600,0.000689
9,2,-0.044469,-0.029657,0.000786
10,2,-0.048399,-0.031741,0.000771
10,2,-0.048411,-0.031719,0.000860
10,2,-0.048447,-0.031658,0.000944
10,2,-0.048504,-0.031559,0.001023
10,2,-0.048583,-0.031421,0.001094
10,2,-0.048684,-0.031246,0.001158
10,2,-0.048806,-0.031035,0.001213
10,2,-0.048949,-0.030789,0.001256
10,2,-0.049110,-0.030509,0.001287
10,2,-0.049289,-0.030199,0.001304
10,2,-0.049485,-0.029860,0.001305
10,2,-0.049695,-0.029495,0.001288
10,2,-0.049919,-0.029107,0.001253
10,2,-0.050155,-0.028699,0.001199
10,2,-0.050400,-0.028274,0.001125
10,2,-0.050653,-0.027836,0.001030
10,2,-0.050913,-0.027387,0.000916
10,2,-0.051176,-0.026931,0.000782
10,2,-0.051438,-0.026477,0.000634
10,2,-0.051700,-0.026022,0.000475
10,2,-0.051963,-0.025568,0.000306
10,2,-0.052223,-0.025117,0.000128
10,2,-0.052479,-0.024674,-0.000055
10,2,-0.052730,-0.024240,-0.000244
10,2,-0.052973,-0.023818,-0.000435
10,2,-0.053208,-0.023411,-0.000627
10,2,-0.053433,-0.023021,-0.000817
10,2,-0.053647,-0.022651,-0.001004
10,2,-0.053848,-0.022303,-0.001186
10,2,-0.054035,-0.021978,-0.001361
10,2,-0.054208,-0.021679,-0.001526
10,2,-0.054365,-0.021407,-0.001679
10,2,-0.054506,-0.021164,-0.001820
10,2,-0.054629,-0.020950,-0.001946
10,2,-0.054734,-0.020768,-0.002055
10,2,-0.054821,-0.020618,-0.002147
10,2,-0.054889,-0.020500,-0.002219
10,2,-0.054938,-0.020415,-0.002272
10,2,-0.054967,-0.020365,-0.002304
10,2,-0.054977,-0.020348,-0.002314
10,2,-0.054966,-0.020366,-0.002309
10,2,-0.054933,-0.020423,-0.002294
10,2,-0.054879,-0.020516,-0.002269
10,2,-0.054804,-0.020646,-0.002235
10,2,-0.054709,-0.020811,-0.002191
10,2,-0.054594,-0.021011,-0.002138
10,2,-0.054459,-0.021244,-0.002077
10,2,-0.054307,-0.021508,-0.002008
10,2,-0.054137,-0.021801,-0.001932
10,2,-0.053952,-0.022123,-0.001850
10,2,-0.053752,-0.022469,-0.001762
10,2,-0.053538,-0.022839,-0.001670
10,2,-0.053313,-0.023230,-0.001574
10,2,-0.053077,-0.023638,-0.001475
10,2,-0.052832,-0.024062,-0.001374
10,2,-0.052580,-0.024499,-0.001272
10,2,-0.052322,-0.024946,-0.001169
10,2,-0.052060,-0.025399,-0.001066
10,2,-0.051796,-0.025857,-0.000963
10,2,-0.051531,-0.026315,-0.000860
10,2,-0.051268,-0.026771,-0.000757
10,2,-0.051007,-0.027223,-0.000655
10,2,-0.050755,-0.027660,-0.000558
10,2,-0.050508,-0.028087,-0.000466
10,2,-0.050269,-0.028502,-0.000378
10,2,-0.050038,-0.028902,-0.000295
10,2,-0.049817,-0.029285,-0.000214
10,2,-0.049607,-0.029647,-0.000135
10,2,-0.049411,-0.029988,-0.000057
10,2,-0.049228,-0.030304,0.000021
10,2,-0.049061,-0.030594,0.000098
10,2,-0.048910,-0.030855,0.000177
10,2,-0.048777,-0.031085,0.000257
10,2,-0.048663,-0.031283,0.000338
10,2,-0.048568,-0.031448,0.000421
10,2,-0.048494,-0.031577,0.000506
10,2,-0.048440,-0.031669,0.000592
10,2,-0.048408,-0.031724,0.000681
11,2,-0.052361,-0.033768,0.000662
11,2,-0.052372,-0.033748,0.000744
11,2,-0.052404,-0.033693,0.000821
11,2,-0.052457,-0.033602,0.000894
11,2,-0.052530,-0.033476,0.000962
11,2,-0.052623,-0.033314,0.001023
11,2,-0.052736,-0.033119,0.001077
11,2,-0.052867,-0.032892,0.001121
11,2,-0.053016,-0.032633,0.001154
11,2,-0.053182,-0.032346,0.001174
11,2,-0.053363,-0.032032,0.001181
11,2,-0.053559,-0.031693,0.001172
11,2,-0.053767,-0.031333,0.001146
11,2,-0.053986,-0.030954,0.001103
11,2,-0.054214,-0.030559,0.001042
11,2,-0.054449,-0.030151,0.000963
11,2,-0.054691,-0.029733,0.000865
11,2,-0.054936,-0.029309,0.000750
11,2,-0.055180,-0.028886,0.000622
11,2,-0.055425,-0.028462,0.000483
11,2,-0.055669,-0.028038,0.000335
11,2,-0.055912,-0.027618,0.000180
11,2,-0.056151,-0.027203,0.000018
11,2,-0.056385,-0.026798,-0.000148
11,2,-0.056613,-0.026404,-0.000316
11,2,-0.056832,-0.026024,-0.000486
11,2,-0.057042,-0.025660,-0.000655
11,2,-0.057242,-0.025313,-0.000820
11,2,-0.057430,-0.024988,-0.000982
11,2,-0.057606,-0.024684,-0.001137
11,2,-0.057767,-0.024404,-0.001284
11,2,-0.057914,-0.024149,-0.001420
11,2,-0.058046,-0.023922,-0.001546
11,2,-0.058161,-0.023722,-0.001658
11,2,-0.058260,-0.023551,-0.001756
11,2,-0.058341,-0.023410,-0.001837
11,2,-0.058405,-0.023300,-0.001902
11,2,-0.058450,-0.023221,-0.001949
11,2,-0.058478,-0.023173,-0.001977
11,2,-0.058487,-0.023157,-0.001987
11,2,-0.058477,-0.023175,-0.001982
11,2,-0.058447,-0.023227,-0.001969
11,2,-0.058397,-0.023314,-0.001948
11,2,-0.058327,-0.023435,-0.001918
11,2,-0.058238,-0.023589,-0.001880
11,2,-0.058131,-0.023775,-0.001834
11,2,-0.058006,-0.023991,-0.001781
11,2,-0.057864,-0.024237,-0.001721
11,2,-0.057706,-0.024510,-0.001656
11,2,-0.057534,-0.024809,-0.001585
11,2,-0.057347,-0.025132,-0.001509
11,2,-0.057149,-0.025476,-0.001430
11,2,-0.056939,-0.025839,-0.001348
11,2,-0.056719,-0.026219,-0.001263
11,2,-0.056491,-0.026614,-0.001177
11,2,-0.056257,-0.027020,-0.001089
11,2,-0.056017,-0.027436,-0.001001
11,2,-0.055773,-0.027858,-0.000913
11,2,-0.055528,-0.028284,-0.000826
11,2,-0.055281,-0.028710,-0.000738
11,2,-0.055036,-0.029135,-0.000651
11,2,-0.054793,-0.029555,-0.000565
11,2,-0.054559,-0.029962,-0.000482
11,2,-0.054329,-0.030360,-0.000405
11,2,-0.054106,-0.030746,-0.000331
11,2,-0.053891,-0.031118,-0.000261
11,2,-0.053685,-0.031474,-0.000193
11,2,-0.053490,-0.031812,-0.000127
11,2,-0.053307,-0.032129,-0.000062
11,2,-0.053137,-0.032424,0.000003
11,2,-0.052981,-0.032694,0.000069
11,2,-0.052841,-0.032937,0.000136
11,2,-0.052717,-0.033152,0.000205
11,2,-0.052610,-0.033337,0.000275
11,2,-0.052521,-0.033491,0.000348
11,2,-0.052451,-0.033611,0.000423
11,2,-0.052401,-0.033699,0.000500
11,2,-0.052371,-0.033751,0.000580
12,2,-0.056337,-0.035772,0.000562
12,2,-0.056346,-0.035756,0.000635
12,2,-0.056375,-0.035706,0.000704
12,2,-0.056422,-0.035624,0.000771
12,2,-0.056488,-0.035509,0.000833
12,2,-0.056573,-0.035362,0.000890
12,2,-0.056676,-0.035185,0.000941
12,2,-0.056796,-0.034977,0.000984
12,2,-0.056932,-0.034741,0.001017
12,2,-0.057083,-0.034479,0.001039
12,2,-0.057249,-0.034192,0.001050
12,2,-0.057428,-0.033882,0.001046
12,2,-0.057618,-0.033553,0.001028
12,2,-0.057818,-0.033206,0.000995
12,2,-0.058027,-0.032844,0.000946
